,atds
1833,0.5631
1834,0.5504
1835,0.5725
1836,0.5882
1837,0.6035
1838,0.4817
1839,0.5233
1840,0.5694
1841,0.4982
1842,0.5602
1843,0.5597
1844,0.6125
1845,0.526
1846,0.6121
1847,0.5473
1848,0.4904
1849,0.5632
1850,0.5384
1851,0.5282
1852,0.5006
1853,0.539
1854,0.5414
1855,0.5291
1856,0.5431
1857,0.575
1858,0.5708
1859,0.5926
1860,0.5602
1861,0.5315
1862,0.5843
1863,0.5604
1864,0.563
1865,0.5702
1866,0.5595
1867,0.5638
1868,0.5108
1869,0.3969
1870,0.5451
1871,0.5748
1872,0.5999
1873,0.513
1874,0.5152
1875,0.5542
1876,0.5401
1877,0.5752
1878,0.5877
1879,0.5275
1880,0.6052
1881,0.5607
1882,0.5769
1883,0.4774
1884,0.586
1885,0.5743
1886,0.5283
1887,0.546
1888,0.5991
1889,0.5712
1890,0.5431
1891,0.5637
1892,0.596
1893,0.6183
1894,0.5132
