,atds
1337,0.6476
1338,0.6622
1339,0.6014
1340,0.6536
1341,0.663
1342,0.651
1343,0.6718
1344,0.6651
1345,0.691
1346,0.6614
1347,0.6854
1348,0.6757
1349,0.687
1350,0.6588
1351,0.6543
1352,0.6591
1353,0.6558
1354,0.6746
1355,0.7219
1356,0.6331
1357,0.6663
1358,0.6741
1359,0.6553
1360,0.669
1361,0.6654
1362,0.6767
1363,0.6838
1364,0.645
1365,0.6744
1366,0.6722
1367,0.6567
1368,0.6545
1369,0.6763
1370,0.6768
1371,0.6592
1372,0.661
1373,0.6703
1374,0.6438
1375,0.6418
1376,0.6253
1377,0.6749
1378,0.6598
1379,0.6783
1380,0.6357
1381,0.6265
1382,0.6697
1383,0.6464
1384,0.6469
1385,0.702
1386,0.6727
1387,0.6663
1388,0.66
1389,0.6861
1390,0.6855
1391,0.6235
1392,0.6903
1393,0.6858
1394,0.646
1395,0.6625
1396,0.6516
1397,0.6342
1398,0.6971
1399,0.6588
1400,0.7114
1401,0.6476
1402,0.6243
1403,0.6629
1404,0.6338
1405,0.6532
1406,0.6785
1407,0.6987
1408,0.629
1409,0.6545
1410,0.6791
1411,0.5441
1412,0.6605
1413,0.6614
1414,0.6817
1415,0.6945
1416,0.6587
1417,0.6489
1418,0.6607
1419,0.6682
1420,0.5961
1421,0.6394
1422,0.6757
1423,0.6483
1424,0.6679
1425,0.6104
1426,0.6899
1427,0.6869
1428,0.6635
1429,0.6401
1430,0.6471
1431,0.7219
1432,0.6543
1433,0.6588
1434,0.6698
1435,0.6617
1436,0.6628
1437,0.6407
1438,0.6617
1439,0.6807
1440,0.6243
1441,0.6496
1442,0.6766
1443,0.6836
1444,0.6183
1445,0.6416
1446,0.6828
1447,0.6729
1448,0.6707
1449,0.6374
1450,0.7002
1451,0.6726
1452,0.6515
1453,0.6479
1454,0.6638
1455,0.6631
1456,0.6355
1457,0.6567
1458,0.6673
1459,0.652
1460,0.6447
1461,0.6309
1462,0.6467
1463,0.6603
1464,0.6791
1465,0.6461
1466,0.6873
1467,0.631
1468,0.6702
1469,0.6425
1470,0.6606
1471,0.6624
1472,0.6646
1473,0.6894
1474,0.686
1475,0.6646
1476,0.6696
1477,0.6598
1478,0.6656
1479,0.6824
1480,0.6735
1481,0.6352
1482,0.6241
1483,0.6221
1484,0.6634
1485,0.6745
1486,0.6405
1487,0.6586
1488,0.6736
1489,0.6921
1490,0.6924
1491,0.6643
1492,0.6256
1493,0.6406
1494,0.6174
1495,0.6615
1496,0.6493
1497,0.6587
1498,0.6398
1499,0.6399
1500,0.6575
1501,0.6895
