,atds
1644,0.5532
1645,0.5559
1646,0.5278
1647,0.5269
1648,0.5943
1649,0.6224
1650,0.5998
1651,0.4111
1652,0.6362
1653,0.5594
1654,0.6155
1655,0.5981
1656,0.5686
1657,0.4975
1658,0.4632
1659,0.5318
1660,0.5289
1661,0.57
1662,0.5621
1663,0.5806
1664,0.6018
1665,0.5865
1666,0.5242
1667,0.5577
1668,0.5867
1669,0.4968
1670,0.5859
1671,0.54
1672,0.6106
1673,0.5726
1674,0.496
1675,0.5131
1676,0.5409
1677,0.5581
1678,0.6007
1679,0.5716
1680,0.5635
1681,0.5378
1682,0.5427
1683,0.5277
1684,0.5841
1685,0.5755
1686,0.5052
1687,0.511
1688,0.5595
1689,0.6272
1690,0.5832
1691,0.5998
1692,0.5476
1693,0.5234
1694,0.6157
1695,0.5592
1696,0.5338
1697,0.5227
1698,0.6241
1699,0.5665
1700,0.5331
1701,0.5472
1702,0.5981
1703,0.6216
1704,0.559
1705,0.561
1706,0.5304
1707,0.5642
1708,0.5522
1709,0.5488
1710,0.5351
1711,0.5293
1712,0.5781
1713,0.6033
1714,0.5292
1715,0.5917
1716,0.5081
1717,0.5723
1718,0.5548
1719,0.5263
1720,0.5511
1721,0.5978
1722,0.5701
1723,0.5634
1724,0.5455
1725,0.5776
1726,0.613
1727,0.5594
1728,0.6259
1729,0.5344
1730,0.5478
1731,0.5535
1732,0.5056
1733,0.541
1734,0.5156
1735,0.5783
1736,0.5537
1737,0.5023
1738,0.5544
1739,0.6074
1740,0.5536
1741,0.5263
1742,0.524
1743,0.4629
1744,0.5128
1745,0.6172
1746,0.4783
1747,0.5146
1748,0.4855
1749,0.4985
1750,0.5674
1751,0.4809
1752,0.5761
1753,0.5521
1754,0.5659
1755,0.6322
1756,0.5532
1757,0.565
1758,0.6061
1759,0.5791
1760,0.542
1761,0.5348
1762,0.5568
1763,0.5752
1764,0.5178
1765,0.5358
1766,0.5045
1767,0.5089
1768,0.5582
1769,0.5582
1770,0.5744
1771,0.5027
1772,0.5684
1773,0.5924
