,atds
1576,0.5591
1577,0.5619
1578,0.5717
1579,0.5389
1580,0.5931
1581,0.4611
1582,0.503
1583,0.5248
1584,0.5157
1585,0.5272
1586,0.5581
1587,0.5964
1588,0.5386
1589,0.5336
1590,0.5891
1591,0.572
1592,0.5076
1593,0.6503
1594,0.4556
1595,0.5213
1596,0.5249
1597,0.3831
1598,0.5078
1599,0.5649
1600,0.5054
1601,0.582
1602,0.5287
1603,0.5999
1604,0.5825
1605,0.554
1606,0.5349
1607,0.6033
1608,0.4646
1609,0.472
1610,0.5184
1611,0.5215
1612,0.4834
1613,0.63
1614,0.5149
1615,0.5867
1616,0.5615
1617,0.5791
1618,0.5006
1619,0.5561
1620,0.5266
1621,0.4721
1622,0.5795
1623,0.4849
1624,0.5555
1625,0.4618
1626,0.5322
1627,0.5346
1628,0.606
1629,0.6134
1630,0.506
1631,0.5454
1632,0.5785
1633,0.5893
1634,0.59
1635,0.6065
1636,0.471
1637,0.5421
1638,0.4545
1639,0.5221
1640,0.5413
1641,0.5932
1642,0.5628
1643,0.5543
1644,0.5237
1645,0.5538
1646,0.5815
1647,0.565
1648,0.5931
1649,0.5393
1650,0.5853
1651,0.5012
1652,0.5399
1653,0.5287
1654,0.4812
1655,0.5888
1656,0.5555
1657,0.5133
1658,0.4615
1659,0.424
1660,0.6115
1661,0.5522
1662,0.4902
1663,0.4465
1664,0.6349
1665,0.5343
1666,0.5964
1667,0.5768
1668,0.5904
1669,0.6348
1670,0.5442
1671,0.5014
1672,0.5449
1673,0.507
1674,0.5595
1675,0.5108
1676,0.4944
1677,0.5645
1678,0.5039
1679,0.5449
1680,0.5828
1681,0.5818
1682,0.5156
1683,0.5249
1684,0.5272
1685,0.5603
1686,0.5708
1687,0.558
1688,0.5899
1689,0.5058
1690,0.4424
1691,0.5297
1692,0.5219
1693,0.5922
1694,0.5664
1695,0.5474
1696,0.6062
1697,0.5525
1698,0.5305
1699,0.5407
1700,0.6027
1701,0.5488
1702,0.5803
1703,0.5665
1704,0.5293
1705,0.53
1706,0.6017
1707,0.4913
1708,0.5316
1709,0.5746
1710,0.5531
1711,0.6099
1712,0.5166
1713,0.5758
1714,0.5462
1715,0.5436
1716,0.5515
1717,0.5732
1718,0.4575
1719,0.567
1720,0.5215
1721,0.546
1722,0.5421
1723,0.4728
1724,0.5733
1725,0.5546
1726,0.547
1727,0.6027
1728,0.5073
1729,0.5384
1730,0.6021
1731,0.572
1732,0.5421
1733,0.5375
1734,0.5564
1735,0.5484
1736,0.5574
1737,0.5384
1738,0.5768
1739,0.5579
1740,0.5852
1741,0.5331
1742,0.5563
1743,0.5863
1744,0.5248
1745,0.5684
1746,0.5775
1747,0.5559
1748,0.5097
1749,0.5436
1750,0.5254
1751,0.5384
1752,0.5407
1753,0.589
1754,0.5385
1755,0.4089
1756,0.526
1757,0.5907
1758,0.5853
1759,0.5817
1760,0.5247
1761,0.528
1762,0.6133
1763,0.4913
1764,0.5344
1765,0.5048
1766,0.5683
1767,0.561
1768,0.5906
1769,0.6021
1770,0.5617
1771,0.5902
1772,0.5527
1773,0.4771
1774,0.5766
1775,0.5383
1776,0.5415
1777,0.613
1778,0.5712
1779,0.5778
1780,0.5912
1781,0.5908
1782,0.5639
1783,0.5766
1784,0.527
1785,0.5659
1786,0.5245
1787,0.5366
1788,0.5498
1789,0.5991
1790,0.5668
1791,0.5294
1792,0.5775
1793,0.6036
1794,0.5343
1795,0.5897
1796,0.5633
1797,0.5247
1798,0.5774
1799,0.5009
1800,0.512
1801,0.5301
1802,0.5763
1803,0.5528
1804,0.5341
1805,0.5432
1806,0.4888
1807,0.5607
1808,0.4903
1809,0.5188
