,rank
14169,7
14170,7
14171,8
14172,5
14173,7
14174,3
14175,36
14176,16
14177,15
14178,3
14179,8
14180,8
14181,9
14182,31
14183,5
14184,11
14185,6
14186,11
14187,4
14188,5
14189,8
14190,4
14191,5
14192,9
14193,10
14194,5
14195,11
14196,5
14197,9
14198,11
14199,6
14200,7
14201,11
14202,17
14203,10
14204,9
14205,12
14206,9
14207,7
14208,5
14209,25
14210,5
14211,5
14212,8
14213,19
14214,5
14215,10
14216,9
14217,3
14218,7
14219,12
14220,11
14221,4
14222,10
14223,6
14224,9
14225,10
14226,3
14227,10
14228,5
14229,10
14230,6
14231,5
14232,10
14233,66
14234,16
14235,8
14236,7
14237,6
14238,9
14239,12
14240,14
14241,8
14242,8
14243,10
14244,5
14245,15
14246,6
14247,9
14248,8
14249,6
14250,3
14251,3
14252,6
14253,5
14254,4
14255,7
14256,7
14257,6
14258,6
14259,13
14260,14
14261,11
14262,10
14263,8
14264,8
14265,14
14266,7
14267,7
14268,8
14269,7
14270,9
14271,15
14272,5
14273,7
14274,13
14275,7
14276,8
14277,10
14278,8
14279,6
14280,6
14281,8
14282,10
14283,7
14284,7
14285,5
14286,5
14287,3
14288,17
14289,8
14290,12
14291,38
14292,5
14293,7
14294,8
14295,8
14296,13
14297,18
14298,16
14299,6
14300,13
14301,5
14302,9
14303,6
14304,5
14305,5
14306,5
14307,8
14308,17
14309,6
14310,12
14311,8
14312,8
14313,8
14314,5
14315,14
14316,8
14317,6
14318,12
14319,16
14320,13
14321,47
14322,5
14323,5
14324,4
14325,7
14326,5
14327,6
14328,7
14329,12
14330,7
14331,6
14332,11
14333,11
14334,5
14335,6
14336,8
14337,22
14338,9
14339,8
14340,9
14341,7
14342,4
14343,9
14344,11
14345,8
14346,7
14347,8
14348,6
14349,7
14350,17
14351,7
14352,10
14353,6
14354,8
14355,3
14356,6
14357,5
14358,10
14359,5
14360,6
14361,11
14362,6
14363,6
14364,11
14365,11
14366,8
14367,5
14368,10
14369,5
14370,7
14371,12
14372,11
14373,7
14374,5
14375,5
14376,5
14377,11
14378,4
14379,13
14380,23
14381,11
14382,5
14383,6
14384,24
14385,5
14386,16
14387,14
14388,5
14389,6
14390,18
14391,7
14392,11
14393,8
14394,5
14395,9
14396,6
14397,10
14398,13
14399,9
14400,11
14401,7
14402,6
14403,5
14404,7
14405,13
14406,7
14407,6
14408,6
14409,5
14410,3
14411,7
14412,10
14413,15
14414,6
14415,16
14416,7
14417,5
14418,6
14419,17
14420,9
14421,6
14422,7
14423,11
14424,8
14425,4
14426,9
14427,8
14428,39
14429,18
14430,10
14431,11
14432,25
14433,10
14434,5
14435,6
14436,8
14437,5
14438,5
14439,6
14440,6
14441,11
14442,9
14443,24
14444,5
14445,7
14446,7
14447,6
14448,5
14449,6
14450,7
14451,5
14452,3
14453,12
14454,11
14455,11
14456,6
14457,10
14458,9
14459,5
14460,7
14461,6
14462,8
14463,11
14464,15
14465,6
14466,2
14467,12
14468,2
14469,8
14470,9
14471,10
14472,15
14473,3
14474,6
14475,12
14476,7
14477,16
14478,10
14479,6
14480,7
14481,10
14482,23
14483,12
14484,11
14485,17
14486,5
14487,13
14488,9
14489,12
14490,17
14491,10
14492,6
14493,19
14494,13
14495,10
14496,11
14497,10
14498,7
14499,9
14500,10
14501,9
14502,7
14503,8
14504,6
14505,4
14506,6
14507,11
14508,7
14509,5
14510,16
14511,6
14512,9
14513,14
14514,3
14515,4
14516,6
14517,16
14518,7
14519,6
14520,5
14521,6
14522,3
14523,9
14524,19
14525,7
14526,7
14527,14
14528,7
14529,5
14530,8
14531,10
14532,5
14533,14
14534,7
14535,20
14536,5
14537,9
14538,4
14539,5
14540,13
14541,8
14542,16
14543,10
14544,24
14545,8
14546,4
14547,6
14548,4
14549,5
14550,12
14551,8
14552,5
14553,11
14554,10
14555,3
14556,15
14557,6
14558,12
14559,13
14560,4
14561,4
14562,8
14563,8
14564,10
14565,7
14566,4
14567,11
14568,13
14569,5
14570,9
14571,13
14572,4
14573,6
14574,32
14575,10
14576,7
14577,10
14578,3
14579,9
14580,6
14581,8
14582,11
14583,6
14584,3
14585,5
14586,9
14587,12
14588,10
14589,10
14590,13
14591,9
14592,5
14593,11
14594,5
14595,5
14596,9
14597,3
14598,21
14599,8
14600,6
14601,6
14602,11
14603,5
14604,5
14605,6
14606,5
14607,5
14608,9
14609,14
14610,6
14611,14
14612,9
14613,8
14614,2
14615,12
14616,8
14617,21
14618,22
14619,9
14620,19
14621,19
14622,27
14623,12
14624,11
14625,8
14626,9
14627,6
14628,6
14629,5
14630,7
14631,15
14632,5
14633,9
14634,6
14635,13
14636,19
14637,4
14638,8
14639,7
14640,10
14641,7
14642,23
14643,13
14644,4
14645,12
14646,9
14647,5
14648,8
14649,7
14650,8
14651,7
14652,5
14653,7
14654,12
14655,6
14656,11
14657,15
14658,6
14659,12
14660,15
14661,20
14662,6
14663,16
14664,10
14665,18
14666,5
14667,10
14668,5
14669,9
14670,21
14671,5
14672,6
14673,8
14674,10
14675,6
14676,6
14677,5
14678,5
14679,11
14680,7
14681,4
14682,5
14683,5
14684,6
14685,12
14686,10
14687,12
14688,6
14689,6
14690,5
14691,15
14692,11
14693,5
14694,2
14695,6
14696,9
14697,9
14698,9
14699,6
14700,6
14701,7
14702,4
14703,5
14704,6
14705,5
14706,10
14707,16
14708,8
14709,18
14710,6
14711,15
14712,12
14713,12
14714,8
14715,5
14716,19
14717,12
14718,10
14719,4
14720,6
14721,6
14722,7
14723,6
14724,6
14725,22
14726,6
14727,7
14728,8
14729,21
14730,8
14731,6
14732,9
14733,5
14734,11
14735,16
14736,15
14737,10
14738,11
14739,4
14740,20
14741,8
14742,6
14743,5
14744,10
14745,7
14746,19
14747,15
14748,7
14749,11
14750,9
14751,3
14752,12
14753,9
14754,5
14755,6
14756,7
14757,11
14758,16
14759,8
14760,6
14761,13
14762,11
14763,6
14764,5
14765,6
14766,22
14767,3
14768,7
14769,10
14770,5
14771,12
14772,6
14773,21
14774,8
14775,6
14776,14
14777,5
14778,8
14779,11
14780,15
14781,10
14782,22
14783,3
14784,3
14785,8
14786,4
14787,4
14788,8
14789,8
14790,10
14791,11
14792,5
14793,6
14794,4
14795,5
14796,9
14797,3
14798,14
14799,8
14800,7
14801,26
14802,6
14803,3
14804,36
14805,16
14806,14
14807,6
14808,5
14809,10
14810,6
14811,5
14812,17
14813,5
14814,7
14815,17
14816,38
14817,10
14818,6
14819,10
14820,9
14821,19
14822,3
14823,4
14824,4
14825,10
14826,11
14827,15
14828,4
14829,5
14830,11
14831,12
14832,7
14833,5
14834,7
14835,8
14836,7
14837,7
14838,3
14839,7
14840,5
14841,10
14842,7
14843,9
14844,9
14845,4
14846,7
14847,6
14848,6
14849,10
14850,6
14851,3
14852,7
14853,12
14854,12
14855,7
14856,17
14857,3
14858,3
14859,10
14860,2
14861,10
14862,7
14863,5
14864,18
14865,11
14866,5
14867,7
14868,5
14869,10
14870,5
14871,22
14872,7
14873,5
14874,9
14875,4
14876,5
14877,15
14878,6
14879,7
14880,6
14881,4
14882,14
14883,19
14884,4
14885,6
14886,6
14887,13
14888,9
14889,5
14890,8
14891,6
14892,8
14893,12
14894,5
14895,5
14896,9
14897,9
14898,6
14899,7
14900,6
14901,6
14902,3
14903,22
14904,9
14905,11
14906,13
14907,9
14908,8
14909,3
14910,27
14911,12
14912,7
14913,5
14914,18
14915,7
14916,7
14917,8
14918,7
14919,7
14920,2
14921,10
14922,4
14923,8
14924,7
14925,5
14926,16
14927,7
14928,7
14929,14
14930,3
14931,6
14932,8
14933,8
14934,12
14935,7
14936,4
14937,16
14938,11
14939,4
14940,4
14941,9
14942,5
14943,22
14944,3
14945,4
14946,8
14947,10
14948,10
14949,5
14950,9
14951,8
14952,6
14953,10
14954,5
14955,13
14956,7
14957,24
14958,6
14959,5
14960,10
14961,4
14962,5
14963,19
14964,3
14965,10
14966,6
14967,9
14968,6
14969,8
14970,14
14971,10
14972,7
14973,7
14974,10
14975,6
14976,5
14977,7
14978,5
14979,5
14980,5
14981,7
14982,13
14983,6
14984,13
14985,9
14986,3
14987,12
14988,5
14989,5
14990,6
14991,4
14992,11
14993,3
14994,6
14995,5
14996,5
14997,6
14998,7
14999,6
15000,5
15001,6
15002,2
15003,13
15004,6
15005,3
15006,5
15007,8
15008,6
15009,14
15010,5
15011,5
15012,5
15013,12
15014,6
15015,6
15016,5
15017,5
15018,9
15019,5
15020,4
15021,16
15022,9
15023,12
15024,5
15025,5
15026,11
15027,7
15028,5
15029,34
15030,13
15031,6
15032,8
15033,8
15034,6
15035,6
15036,6
15037,8
15038,5
15039,6
15040,8
15041,5
15042,6
15043,13
15044,6
15045,7
15046,9
15047,9
15048,7
15049,7
15050,10
15051,7
15052,7
15053,7
15054,6
15055,31
15056,9
15057,7
15058,8
15059,5
15060,6
15061,6
15062,5
15063,10
15064,8
15065,9
15066,14
15067,6
15068,4
15069,10
15070,7
15071,4
15072,7
15073,5
15074,3
15075,12
15076,7
15077,5
15078,9
15079,10
15080,7
15081,7
15082,4
15083,9
15084,3
15085,5
15086,7
15087,9
15088,5
15089,5
15090,11
15091,6
15092,8
15093,11
15094,6
15095,5
15096,5
15097,6
15098,6
15099,24
15100,7
15101,8
15102,10
15103,6
15104,9
15105,9
15106,6
15107,8
15108,9
15109,6
15110,3
15111,13
15112,5
15113,6
15114,9
15115,10
15116,5
15117,7
15118,15
15119,9
15120,9
15121,4
15122,11
15123,7
15124,5
15125,8
15126,15
15127,5
15128,10
15129,57
15130,22
15131,8
15132,9
15133,11
15134,10
15135,10
15136,8
15137,7
15138,8
15139,5
15140,7
15141,6
15142,5
15143,6
15144,5
15145,8
15146,8
15147,5
15148,11
15149,8
15150,4
15151,55
15152,12
15153,6
15154,6
15155,6
15156,8
15157,8
15158,5
15159,5
15160,14
15161,5
15162,7
15163,8
15164,11
15165,7
15166,44
15167,5
15168,9
15169,16
15170,9
15171,14
15172,11
15173,5
15174,8
15175,5
15176,8
15177,10
15178,3
15179,3
15180,10
15181,7
15182,2
15183,5
15184,14
15185,6
15186,9
15187,3
15188,5
15189,9
15190,3
15191,18
15192,19
15193,14
15194,8
15195,12
15196,6
15197,4
15198,10
15199,10
15200,20
15201,6
15202,16
15203,5
15204,9
15205,8
15206,5
15207,7
15208,5
15209,5
15210,14
15211,12
15212,11
15213,6
15214,6
15215,6
15216,5
15217,6
15218,7
15219,4
15220,7
15221,11
15222,16
15223,3
15224,8
15225,13
15226,7
15227,6
15228,4
15229,5
15230,5
15231,8
15232,9
15233,8
15234,3
15235,9
15236,25
15237,11
15238,2
15239,6
15240,8
15241,10
15242,5
15243,9
15244,23
15245,13
15246,24
15247,8
15248,20
15249,9
15250,6
15251,7
15252,15
15253,4
15254,11
15255,8
15256,7
15257,9
15258,13
15259,7
15260,10
15261,7
15262,4
15263,12
15264,10
15265,10
15266,6
15267,19
15268,13
15269,9
15270,6
15271,53
15272,5
15273,6
15274,15
15275,9
15276,4
15277,7
15278,6
15279,6
15280,5
15281,6
15282,6
15283,13
15284,6
15285,7
15286,18
15287,6
15288,16
15289,9
15290,12
15291,7
15292,10
15293,5
15294,11
15295,10
15296,8
15297,2
15298,6
15299,9
15300,7
15301,9
15302,10
15303,14
15304,5
15305,5
15306,9
15307,14
15308,5
15309,8
15310,17
15311,7
15312,7
15313,5
15314,8
15315,15
15316,10
15317,6
15318,11
15319,8
15320,8
15321,13
15322,63
15323,15
15324,11
15325,17
15326,12
15327,22
15328,5
15329,5
15330,4
15331,9
15332,14
15333,12
15334,8
15335,6
15336,9
15337,4
15338,15
15339,8
15340,10
15341,7
15342,8
15343,8
15344,5
15345,9
15346,5
15347,20
15348,6
15349,8
15350,11
15351,8
15352,18
15353,8
15354,5
15355,11
15356,5
15357,7
15358,7
15359,5
15360,3
15361,9
15362,5
15363,5
15364,9
15365,9
15366,3
15367,16
15368,5
15369,5
15370,8
15371,6
15372,7
15373,12
15374,9
15375,5
15376,14
15377,6
15378,3
15379,10
15380,20
15381,10
15382,5
15383,8
15384,4
15385,12
15386,9
15387,5
15388,5
15389,8
15390,19
15391,16
15392,11
15393,5
15394,12
15395,11
15396,10
15397,10
15398,6
15399,10
15400,2
15401,4
15402,8
15403,12
15404,14
15405,11
15406,5
15407,12
15408,17
15409,9
15410,8
15411,10
15412,14
15413,7
15414,14
15415,5
15416,8
15417,9
15418,7
15419,5
15420,5
15421,5
15422,5
15423,9
15424,11
15425,6
15426,10
15427,9
15428,5
15429,6
15430,5
15431,13
15432,9
15433,8
15434,12
15435,6
15436,17
15437,4
15438,7
15439,9
15440,8
15441,18
15442,7
15443,7
15444,5
15445,7
15446,4
15447,3
15448,6
15449,4
15450,6
15451,5
15452,6
15453,20
15454,10
15455,6
15456,11
15457,11
15458,5
15459,11
15460,11
15461,6
15462,11
15463,5
15464,5
15465,7
15466,4
15467,6
15468,5
15469,5
15470,6
15471,11
15472,7
15473,6
15474,14
15475,6
15476,3
15477,5
15478,4
15479,13
15480,6
15481,5
15482,4
15483,16
15484,11
15485,12
15486,15
15487,6
15488,5
15489,5
15490,5
15491,6
15492,5
15493,29
15494,13
15495,9
15496,16
15497,8
15498,4
15499,7
15500,13
15501,20
15502,6
15503,24
15504,5
15505,18
15506,9
15507,7
15508,7
15509,45
15510,13
15511,10
15512,5
15513,4
15514,12
15515,13
15516,6
15517,6
15518,17
15519,15
15520,28
15521,10
15522,5
15523,9
15524,5
15525,20
15526,5
15527,11
15528,10
15529,8
15530,9
15531,9
15532,11
15533,10
15534,10
15535,12
15536,8
15537,6
15538,6
15539,12
15540,5
15541,5
15542,5
15543,5
15544,9
15545,13
15546,5
15547,5
15548,13
15549,7
15550,13
15551,10
15552,6
15553,8
15554,5
15555,5
15556,7
15557,9
15558,6
15559,10
15560,7
15561,6
15562,14
15563,6
15564,7
15565,5
15566,5
15567,10
15568,14
15569,8
15570,9
15571,5
15572,15
15573,5
15574,5
15575,29
15576,11
15577,13
15578,5
15579,7
15580,2
15581,8
15582,6
15583,8
15584,5
15585,11
15586,11
15587,9
15588,5
15589,6
15590,4
15591,9
15592,7
15593,19
15594,25
15595,15
15596,3
15597,6
15598,11
15599,7
15600,8
15601,2
15602,3
15603,16
15604,4
15605,7
15606,11
15607,10
15608,19
15609,5
15610,3
15611,4
15612,5
15613,5
15614,7
15615,5
15616,12
15617,4
15618,6
15619,10
15620,5
15621,5
15622,6
15623,8
15624,17
15625,21
15626,10
15627,6
15628,13
15629,6
15630,6
15631,13
15632,4
15633,18
15634,4
15635,3
15636,11
15637,9
15638,14
15639,16
15640,15
15641,10
15642,5
15643,5
15644,6
15645,5
15646,16
15647,9
15648,4
15649,7
15650,11
15651,3
15652,14
15653,7
15654,7
15655,14
15656,7
15657,7
15658,8
15659,19
15660,5
15661,8
15662,2
15663,10
15664,7
15665,5
15666,14
15667,12
15668,7
15669,16
15670,18
15671,7
15672,35
15673,8
15674,3
15675,5
15676,7
15677,15
15678,5
15679,8
15680,15
15681,9
15682,4
15683,3
15684,9
15685,5
15686,5
15687,6
15688,6
15689,4
15690,6
15691,12
15692,5
15693,5
15694,6
15695,7
15696,13
15697,5
15698,6
15699,6
15700,18
15701,11
15702,32
15703,7
15704,11
15705,4
15706,6
15707,6
15708,4
15709,11
15710,12
15711,21
15712,6
15713,9
15714,6
15715,11
15716,9
15717,6
15718,4
15719,6
15720,4
15721,9
15722,4
15723,7
15724,7
15725,10
15726,6
15727,13
15728,12
15729,8
15730,15
15731,11
15732,11
15733,9
15734,12
15735,9
15736,9
15737,10
15738,9
15739,8
15740,9
15741,5
15742,9
15743,8
15744,7
15745,8
15746,17
15747,10
15748,7
15749,6
15750,6
15751,7
15752,18
15753,8
15754,21
15755,8
15756,5
15757,11
15758,6
15759,11
15760,7
15761,8
15762,6
15763,4
15764,6
15765,5
15766,15
15767,3
15768,5
15769,6
15770,4
15771,6
15772,3
15773,7
15774,6
15775,12
15776,13
15777,5
15778,7
15779,5
15780,12
15781,5
15782,8
15783,5
15784,6
15785,6
15786,7
15787,8
15788,3
15789,5
15790,6
15791,6
15792,10
15793,9
15794,13
15795,7
15796,4
15797,8
15798,8
15799,5
15800,9
15801,13
15802,6
15803,13
15804,13
15805,15
15806,11
15807,12
15808,6
15809,15
15810,10
15811,10
15812,28
15813,9
15814,13
15815,11
15816,50
15817,6
15818,14
15819,5
15820,13
15821,14
15822,6
15823,9
15824,9
15825,16
15826,5
15827,8
15828,2
15829,3
15830,8
15831,5
15832,14
15833,7
15834,3
15835,9
15836,6
15837,7
15838,10
15839,7
15840,5
15841,22
15842,8
15843,9
15844,8
15845,8
15846,5
15847,14
15848,14
15849,8
15850,17
15851,13
15852,7
15853,9
15854,6
15855,5
15856,8
15857,9
15858,5
15859,7
15860,28
15861,13
15862,3
15863,7
15864,6
15865,12
15866,14
15867,9
15868,12
15869,13
15870,6
15871,13
15872,15
15873,10
15874,4
15875,9
15876,14
15877,10
15878,5
15879,5
15880,8
15881,5
15882,7
15883,5
15884,9
15885,25
15886,4
15887,7
15888,15
15889,5
15890,11
15891,5
15892,8
15893,10
15894,12
15895,5
15896,4
15897,10
15898,9
15899,7
15900,12
15901,7
15902,5
15903,3
15904,6
15905,8
15906,4
15907,6
15908,6
15909,10
15910,14
15911,1
15912,5
15913,12
15914,5
15915,4
15916,15
15917,12
15918,8
15919,4
15920,7
15921,4
15922,6
15923,25
15924,7
15925,5
15926,7
15927,12
15928,5
15929,7
15930,14
15931,4
15932,10
15933,22
15934,9
15935,12
15936,13
15937,6
15938,8
15939,6
15940,11
15941,12
15942,8
15943,3
15944,7
15945,5
15946,7
15947,10
15948,13
15949,5
15950,10
15951,29
15952,6
15953,9
15954,14
15955,6
15956,3
15957,9
15958,6
15959,10
15960,7
15961,4
15962,7
15963,11
15964,7
15965,13
15966,12
15967,12
15968,20
15969,8
15970,12
15971,16
15972,7
15973,6
15974,5
15975,12
15976,8
15977,4
15978,7
15979,5
15980,5
15981,21
15982,21
15983,11
15984,8
15985,37
15986,14
15987,9
15988,8
15989,26
15990,5
15991,9
15992,10
15993,23
15994,8
15995,7
15996,5
15997,5
15998,7
15999,11
16000,7
16001,28
16002,10
16003,6
16004,19
16005,5
16006,7
16007,19
16008,9
16009,4
16010,7
16011,5
16012,13
16013,12
16014,10
16015,10
16016,5
16017,15
16018,6
16019,11
16020,4
16021,9
16022,4
16023,3
16024,4
16025,5
16026,12
16027,4
16028,6
16029,9
16030,12
16031,5
16032,3
16033,7
16034,8
16035,21
16036,12
16037,11
16038,8
16039,4
16040,12
16041,6
16042,7
16043,5
16044,18
16045,5
16046,10
16047,5
16048,3
16049,18
16050,6
16051,9
16052,9
16053,8
16054,8
16055,10
16056,34
16057,6
16058,10
16059,7
16060,16
16061,35
16062,11
16063,54
16064,6
16065,9
16066,8
16067,4
16068,6
16069,9
16070,26
16071,13
16072,20
16073,7
16074,6
16075,5
16076,11
16077,4
16078,5
16079,5
16080,5
16081,4
16082,6
16083,3
16084,6
16085,16
16086,10
16087,12
16088,9
16089,3
16090,6
16091,8
16092,10
16093,7
16094,6
16095,7
16096,16
16097,5
16098,8
16099,7
16100,31
16101,11
16102,9
16103,10
16104,6
16105,5
16106,12
16107,8
16108,7
16109,9
16110,6
16111,7
16112,13
16113,6
16114,14
16115,6
16116,3
16117,6
16118,6
16119,10
16120,11
16121,14
16122,11
16123,5
16124,9
16125,5
16126,14
16127,11
16128,6
16129,9
16130,15
16131,12
16132,7
16133,9
16134,30
16135,6
16136,15
16137,17
16138,9
16139,13
16140,7
16141,6
16142,11
16143,6
16144,6
16145,6
16146,9
16147,6
16148,10
16149,8
16150,6
16151,6
16152,8
16153,5
16154,19
16155,4
16156,21
16157,5
16158,5
16159,9
16160,37
16161,5
16162,7
16163,8
16164,11
16165,7
16166,12
16167,16
16168,5
16169,7
16170,9
16171,6
16172,13
16173,10
16174,5
16175,5
16176,11
16177,5
16178,7
16179,12
16180,6
16181,6
16182,6
16183,5
16184,57
16185,14
16186,6
16187,6
16188,12
16189,11
16190,6
16191,3
16192,15
16193,23
16194,7
16195,11
16196,8
16197,14
16198,8
16199,7
16200,13
16201,7
16202,10
16203,10
16204,6
16205,9
16206,2
16207,8
16208,5
16209,6
16210,8
16211,22
16212,8
16213,5
16214,29
16215,8
16216,5
16217,8
16218,7
16219,7
16220,8
16221,3
16222,6
16223,7
16224,6
16225,5
16226,11
16227,9
16228,12
16229,8
16230,6
16231,7
16232,33
16233,15
16234,13
16235,9
16236,7
16237,8
16238,11
16239,8
16240,10
16241,6
16242,12
16243,10
16244,6
16245,8
16246,29
16247,7
16248,10
16249,8
16250,20
16251,10
16252,3
16253,10
16254,5
16255,6
16256,4
16257,6
16258,9
16259,6
16260,9
16261,4
16262,8
16263,6
16264,6
16265,10
16266,14
16267,16
16268,4
16269,9
16270,5
16271,5
16272,6
16273,11
16274,5
16275,11
16276,10
16277,6
16278,12
16279,15
16280,25
16281,8
16282,7
16283,5
16284,6
16285,6
16286,13
16287,17
16288,7
16289,9
16290,14
16291,8
16292,13
16293,8
16294,9
16295,22
16296,13
16297,7
16298,6
16299,6
16300,6
16301,17
16302,10
16303,6
16304,10
16305,13
16306,12
16307,5
16308,5
16309,6
16310,7
16311,12
16312,26
16313,7
16314,8
16315,9
16316,6
16317,10
16318,3
16319,3
16320,6
16321,12
16322,10
16323,16
16324,3
16325,8
16326,7
16327,5
16328,7
16329,5
16330,5
16331,6
16332,11
16333,4
16334,12
16335,9
16336,11
16337,13
16338,6
16339,6
16340,9
16341,5
16342,13
16343,10
16344,5
16345,5
16346,5
16347,10
16348,6
16349,6
16350,5
16351,5
16352,8
16353,9
16354,6
16355,5
16356,15
16357,12
16358,8
16359,5
16360,7
16361,10
16362,13
16363,6
16364,7
16365,10
16366,9
16367,7
16368,10
16369,6
16370,12
16371,8
16372,5
16373,6
16374,18
16375,7
16376,12
16377,13
16378,10
16379,11
16380,14
16381,5
16382,6
16383,6
16384,6
16385,4
16386,7
16387,2
16388,10
16389,5
16390,6
16391,3
16392,23
16393,2
16394,13
16395,5
16396,5
16397,4
16398,9
16399,8
16400,7
16401,5
16402,38
16403,8
16404,8
16405,14
16406,18
16407,11
16408,9
16409,10
16410,11
16411,6
16412,12
16413,7
16414,14
16415,6
16416,10
16417,5
16418,3
16419,11
16420,6
16421,13
16422,8
16423,6
16424,4
16425,6
16426,6
16427,5
16428,9
16429,4
16430,6
16431,6
16432,6
16433,7
16434,6
16435,7
16436,4
16437,14
16438,8
16439,15
16440,9
16441,8
16442,7
16443,7
16444,11
16445,6
16446,16
16447,12
16448,8
16449,6
16450,11
16451,50
16452,6
16453,19
16454,6
16455,9
16456,10
16457,12
16458,3
16459,12
16460,10
16461,6
16462,5
16463,11
16464,12
16465,5
16466,11
16467,10
16468,17
16469,6
16470,5
16471,5
16472,19
16473,8
16474,6
16475,14
16476,6
16477,4
16478,15
16479,24
16480,5
16481,7
16482,5
16483,14
16484,6
16485,12
16486,10
16487,8
16488,11
16489,4
16490,4
16491,9
16492,4
16493,6
16494,8
16495,14
16496,12
16497,8
16498,6
16499,9
16500,4
16501,6
16502,13
16503,7
16504,14
16505,7
16506,7
16507,9
16508,7
16509,5
16510,8
16511,11
16512,7
16513,6
16514,8
16515,9
16516,5
16517,9
16518,8
16519,19
16520,12
16521,5
16522,5
16523,7
16524,8
16525,8
16526,14
16527,6
16528,6
16529,5
16530,25
16531,2
16532,19
16533,15
16534,10
16535,7
16536,8
16537,5
16538,4
16539,27
16540,8
16541,6
16542,9
16543,7
16544,6
16545,9
16546,6
16547,13
16548,15
16549,5
16550,12
16551,17
16552,3
16553,7
16554,9
16555,3
16556,14
16557,14
16558,4
16559,7
16560,7
16561,7
16562,12
16563,6
16564,5
16565,7
16566,5
16567,7
16568,5
16569,12
16570,5
16571,6
16572,6
16573,10
16574,7
16575,5
16576,6
16577,6
16578,11
16579,11
16580,6
16581,15
16582,7
16583,18
16584,3
16585,7
16586,23
16587,8
16588,6
16589,5
16590,9
16591,12
16592,3
16593,10
16594,9
16595,10
16596,13
16597,10
16598,13
16599,9
16600,10
16601,2
16602,7
16603,6
16604,8
16605,13
16606,15
16607,3
16608,13
16609,6
16610,9
16611,6
16612,13
16613,8
16614,22
16615,13
16616,5
16617,14
16618,6
16619,19
16620,9
16621,13
16622,7
16623,17
16624,6
16625,8
16626,6
16627,4
16628,3
16629,30
16630,14
16631,5
16632,6
16633,5
16634,4
16635,11
16636,6
16637,8
16638,2
16639,6
16640,7
16641,10
16642,8
16643,6
16644,11
16645,8
16646,19
16647,6
16648,5
16649,5
16650,10
16651,6
16652,17
16653,3
16654,13
16655,4
16656,6
16657,9
16658,6
16659,8
16660,11
16661,19
16662,8
16663,20
16664,10
16665,10
16666,7
16667,6
16668,13
16669,6
16670,14
16671,7
16672,21
16673,8
16674,3
16675,4
16676,5
16677,9
16678,6
16679,10
16680,44
16681,14
16682,7
16683,11
16684,6
16685,8
16686,9
16687,12
16688,6
16689,4
16690,9
16691,9
16692,8
16693,8
16694,5
16695,6
16696,13
16697,11
16698,3
16699,6
16700,9
16701,6
16702,6
16703,18
16704,8
16705,11
16706,9
16707,5
16708,3
16709,9
16710,10
16711,6
16712,10
16713,8
16714,5
16715,9
16716,6
16717,4
16718,5
16719,5
16720,7
16721,7
16722,12
16723,6
16724,20
16725,5
16726,12
16727,5
16728,9
16729,5
16730,6
16731,6
16732,24
16733,12
16734,6
16735,5
16736,7
16737,7
16738,7
16739,7
16740,54
16741,7
16742,6
16743,8
16744,6
16745,3
16746,5
16747,6
16748,9
16749,8
16750,7
16751,9
16752,27
16753,15
16754,7
16755,9
16756,7
16757,6
16758,6
16759,5
16760,8
16761,7
16762,4
16763,7
16764,7
16765,11
16766,24
16767,7
16768,6
16769,5
16770,8
16771,4
16772,6
16773,19
16774,6
16775,13
16776,9
16777,6
16778,7
16779,1
16780,13
16781,5
16782,3
16783,15
16784,5
16785,12
16786,7
16787,9
16788,5
16789,13
16790,7
16791,6
16792,5
16793,4
16794,13
16795,9
16796,7
16797,7
16798,9
16799,12
16800,5
16801,4
16802,5
16803,15
16804,6
16805,11
16806,5
16807,11
16808,8
16809,6
16810,19
16811,20
16812,16
16813,8
16814,7
16815,5
16816,8
16817,16
16818,16
16819,4
16820,13
16821,5
16822,13
16823,5
16824,5
16825,12
16826,34
16827,6
16828,8
16829,12
16830,7
16831,5
16832,10
16833,5
16834,3
16835,11
16836,11
16837,8
16838,14
16839,11
16840,7
16841,10
16842,8
16843,6
16844,21
16845,5
16846,6
16847,5
16848,25
16849,13
16850,4
16851,7
16852,10
16853,12
16854,8
16855,8
16856,9
16857,5
16858,12
16859,19
16860,4
16861,11
16862,5
16863,3
16864,14
16865,5
16866,3
16867,8
16868,12
16869,3
16870,11
16871,5
16872,7
16873,5
16874,8
16875,10
16876,5
16877,13
16878,4
16879,10
16880,13
16881,12
16882,11
16883,10
16884,9
16885,4
16886,4
16887,6
16888,14
16889,8
16890,7
16891,5
16892,9
16893,23
16894,9
16895,3
16896,7
16897,5
16898,5
16899,10
16900,11
16901,10
16902,5
16903,10
16904,4
16905,6
16906,13
16907,10
16908,10
16909,7
16910,11
16911,6
16912,6
16913,14
16914,14
16915,5
16916,6
16917,15
16918,6
16919,15
16920,5
16921,7
16922,6
16923,14
16924,19
16925,6
16926,12
16927,7
16928,6
16929,6
16930,8
16931,13
16932,7
16933,4
16934,8
16935,4
16936,5
16937,6
16938,21
16939,5
16940,6
16941,7
16942,9
16943,6
16944,15
16945,10
16946,12
16947,13
16948,7
16949,12
16950,6
16951,8
16952,7
16953,5
16954,14
16955,10
16956,16
16957,24
16958,5
16959,6
16960,8
16961,11
16962,5
16963,11
16964,2
16965,14
16966,20
16967,8
