,SB
1089,0.0015766887227073312
1090,6.10360293649137e-05
1091,0.00018391110643278807
1092,0.0012801035773009062
1093,6.81995544482561e-08
1094,8.118026016745716e-05
1095,0.002181967720389366
1096,3.0048015105421655e-05
1097,0.003414379432797432
1098,3.9276128518395126e-05
1099,3.8762133044656366e-05
1100,0.0024673007428646088
1101,2.0229634174029343e-05
1102,0.04484712705016136
1103,2.3889700969448313e-05
1104,0.00029532142798416317
1105,7.805635959812207e-07
1106,2.2449383322964422e-05
1107,0.0003528856032062322
1108,1.1015272320946679e-06
1109,2.538528678996954e-05
1110,2.2065050870878622e-05
1111,0.0038642308209091425
