,rank
14191,7
14192,3
14193,3
14194,7
14195,8
14196,8
14197,6
14198,7
14199,6
14200,11
14201,9
14202,7
14203,4
14204,8
14205,5
14206,7
14207,5
14208,7
14209,7
14210,5
14211,4
14212,9
14213,9
14214,6
14215,8
14216,5
14217,6
14218,2
14219,6
14220,8
14221,6
14222,7
14223,11
14224,8
14225,8
14226,2
14227,8
14228,4
14229,6
14230,2
14231,5
14232,7
14233,6
14234,6
14235,8
14236,11
14237,5
14238,7
14239,2
14240,7
14241,4
14242,6
14243,9
14244,8
14245,7
14246,4
14247,6
14248,3
14249,6
14250,5
14251,5
14252,5
14253,7
14254,8
14255,6
14256,6
14257,5
14258,4
14259,2
14260,6
14261,4
14262,9
14263,8
14264,3
14265,4
14266,5
14267,6
14268,20
14269,9
14270,2
14271,5
14272,5
14273,8
14274,9
14275,7
14276,9
14277,7
14278,5
14279,7
14280,6
14281,6
14282,6
14283,5
14284,8
14285,4
14286,4
14287,5
14288,6
14289,7
14290,7
14291,6
14292,7
14293,4
14294,4
14295,5
14296,4
14297,6
14298,7
14299,8
14300,2
14301,7
14302,7
14303,7
14304,2
14305,7
14306,4
14307,5
14308,19
14309,5
14310,7
14311,6
14312,3
14313,6
14314,7
14315,9
14316,6
14317,4
14318,7
14319,10
14320,8
14321,6
14322,4
14323,6
14324,6
14325,7
14326,7
14327,6
14328,8
14329,7
14330,7
14331,7
14332,8
14333,6
14334,7
14335,5
14336,3
14337,2
14338,6
14339,7
14340,6
14341,5
14342,6
14343,8
14344,7
14345,8
14346,5
14347,10
14348,6
14349,5
14350,11
14351,6
14352,5
14353,7
14354,7
14355,7
14356,5
14357,4
14358,3
14359,8
14360,3
14361,4
14362,8
14363,7
14364,7
14365,8
14366,10
14367,5
14368,10
14369,5
14370,9
14371,7
14372,7
14373,7
14374,8
14375,4
14376,6
14377,8
14378,4
14379,6
14380,7
14381,9
14382,6
14383,6
14384,8
14385,7
14386,8
14387,2
14388,4
14389,6
14390,6
14391,7
14392,4
14393,3
14394,6
14395,7
14396,7
14397,6
14398,5
14399,3
14400,6
14401,7
14402,3
14403,4
14404,8
14405,4
14406,7
14407,8
14408,11
14409,4
14410,6
14411,6
14412,7
14413,9
14414,8
14415,5
14416,14
14417,4
14418,7
14419,7
14420,3
14421,4
14422,4
14423,4
14424,7
14425,7
14426,3
14427,8
14428,8
14429,6
14430,7
14431,6
14432,3
14433,7
14434,4
14435,7
14436,8
14437,5
14438,11
14439,9
14440,6
14441,7
14442,3
14443,7
14444,5
14445,7
14446,7
14447,6
14448,4
14449,9
14450,11
14451,9
14452,7
14453,8
14454,8
14455,6
14456,5
14457,5
14458,11
14459,6
14460,12
14461,4
14462,3
14463,6
14464,19
14465,7
14466,6
14467,8
14468,4
14469,2
14470,7
14471,5
14472,6
14473,10
14474,9
14475,3
14476,5
14477,3
14478,6
14479,3
14480,11
14481,12
14482,5
14483,4
14484,4
14485,7
14486,5
14487,7
14488,11
14489,7
14490,5
14491,4
14492,8
14493,8
14494,4
14495,6
14496,9
14497,5
14498,6
14499,5
14500,7
14501,2
14502,3
14503,4
14504,4
14505,4
14506,8
14507,5
14508,7
14509,5
14510,4
14511,3
14512,3
14513,7
14514,5
14515,7
14516,4
14517,3
14518,4
14519,4
14520,4
14521,14
14522,8
14523,7
14524,5
14525,6
14526,7
14527,5
14528,4
14529,2
14530,2
14531,2
14532,5
14533,14
14534,8
14535,8
14536,2
14537,4
14538,5
14539,6
14540,5
14541,9
14542,3
14543,3
14544,6
14545,8
14546,3
14547,5
14548,7
14549,7
14550,6
14551,14
14552,9
14553,6
14554,3
14555,11
14556,7
14557,5
14558,4
14559,7
14560,4
14561,2
14562,7
14563,7
14564,6
14565,4
14566,7
14567,5
14568,6
14569,5
14570,5
14571,12
14572,8
14573,7
14574,9
14575,5
14576,6
14577,6
14578,6
14579,10
14580,7
14581,3
14582,6
14583,7
14584,4
14585,3
14586,7
14587,8
14588,8
14589,3
14590,3
14591,8
14592,5
14593,8
14594,8
14595,7
14596,3
14597,2
14598,8
14599,4
14600,10
14601,12
14602,4
14603,8
14604,28
14605,6
14606,7
14607,4
14608,7
14609,5
14610,7
14611,7
14612,6
14613,2
14614,8
14615,13
14616,11
14617,8
14618,9
14619,5
14620,6
14621,14
14622,5
14623,7
14624,2
14625,5
14626,6
14627,5
14628,9
14629,5
14630,4
14631,4
14632,7
14633,8
14634,3
14635,11
14636,2
14637,8
14638,4
14639,4
14640,9
14641,9
14642,8
14643,7
14644,5
14645,7
14646,4
14647,7
14648,4
14649,4
14650,2
14651,3
14652,5
14653,3
14654,5
14655,10
14656,4
14657,8
14658,8
14659,5
14660,9
14661,6
14662,8
14663,11
14664,5
14665,7
14666,8
14667,14
14668,7
14669,5
14670,4
14671,6
14672,6
14673,8
14674,9
14675,6
14676,6
14677,6
14678,6
14679,3
14680,7
14681,2
14682,8
14683,8
14684,5
14685,4
14686,5
14687,3
14688,8
14689,7
14690,3
14691,7
14692,17
14693,6
14694,5
14695,4
14696,4
14697,7
14698,7
14699,7
14700,4
14701,10
14702,5
14703,4
14704,7
14705,10
14706,8
14707,4
14708,8
14709,7
14710,5
14711,5
14712,5
14713,6
14714,15
14715,6
14716,5
14717,6
14718,7
14719,11
14720,4
14721,3
14722,4
14723,7
14724,5
14725,4
14726,4
14727,2
14728,8
14729,11
14730,3
14731,9
14732,6
14733,12
14734,5
14735,5
14736,4
14737,6
14738,6
14739,7
14740,8
14741,4
14742,7
14743,6
14744,7
14745,7
14746,6
14747,3
14748,9
14749,6
14750,9
14751,5
14752,6
14753,7
14754,5
14755,6
14756,6
14757,7
14758,3
14759,6
14760,5
14761,8
14762,9
14763,8
14764,5
14765,5
14766,7
14767,6
14768,7
14769,7
14770,6
14771,6
14772,6
14773,7
14774,6
14775,6
14776,8
14777,9
14778,6
14779,3
14780,6
14781,11
14782,9
14783,4
14784,6
14785,8
14786,9
14787,2
14788,5
14789,6
14790,8
14791,10
14792,6
14793,4
14794,1
14795,5
14796,6
14797,7
14798,8
14799,9
14800,7
14801,11
14802,7
14803,8
14804,7
14805,7
14806,9
14807,7
14808,6
14809,4
14810,3
14811,6
14812,6
14813,4
14814,7
14815,3
14816,6
14817,7
14818,3
14819,3
14820,5
14821,8
14822,6
14823,8
14824,7
14825,10
14826,8
14827,6
14828,6
14829,8
14830,6
14831,4
14832,4
14833,7
14834,5
14835,8
14836,8
14837,8
14838,6
14839,2
14840,7
14841,5
14842,6
14843,4
14844,9
14845,8
14846,7
14847,2
14848,4
14849,7
14850,9
14851,20
14852,9
14853,5
14854,8
14855,7
14856,8
14857,7
14858,5
14859,4
14860,9
14861,6
14862,8
14863,5
14864,6
14865,8
14866,7
14867,4
14868,7
14869,7
14870,2
14871,8
14872,13
14873,7
14874,6
14875,8
14876,4
14877,7
14878,9
14879,5
14880,7
14881,7
14882,10
14883,7
14884,6
14885,6
14886,7
14887,9
14888,10
14889,6
14890,6
14891,6
14892,8
14893,7
14894,10
14895,4
14896,6
14897,5
14898,6
14899,6
14900,6
14901,11
14902,11
14903,2
14904,6
14905,8
14906,2
14907,9
14908,5
14909,8
14910,7
14911,6
14912,6
14913,8
14914,7
14915,7
14916,12
14917,3
14918,3
14919,17
14920,10
14921,3
14922,5
14923,6
14924,5
14925,9
14926,5
14927,6
14928,8
14929,2
14930,3
14931,3
14932,7
14933,7
14934,9
14935,8
14936,5
14937,7
14938,7
14939,10
14940,8
14941,8
14942,2
14943,17
14944,3
14945,4
14946,5
14947,5
14948,5
14949,10
14950,6
14951,25
14952,9
14953,6
14954,7
14955,5
14956,4
14957,6
14958,17
14959,3
14960,6
14961,6
14962,4
14963,9
14964,4
14965,5
14966,7
14967,5
14968,3
14969,5
14970,4
14971,5
14972,3
14973,4
14974,8
14975,6
14976,5
14977,7
14978,8
14979,6
14980,4
14981,10
14982,6
14983,6
14984,6
14985,6
14986,4
14987,6
14988,8
14989,6
14990,6
14991,6
14992,3
14993,5
14994,6
14995,9
14996,7
14997,8
14998,4
14999,7
15000,7
15001,9
15002,7
15003,11
15004,9
15005,3
15006,10
15007,4
15008,7
15009,2
15010,8
15011,6
15012,3
15013,5
15014,4
15015,7
15016,3
15017,6
15018,6
15019,9
15020,8
15021,9
15022,9
15023,6
15024,7
15025,5
15026,5
15027,3
15028,8
15029,4
15030,7
15031,5
15032,8
15033,11
15034,6
15035,9
15036,7
15037,7
15038,9
15039,7
15040,5
15041,6
15042,8
15043,4
15044,6
15045,3
15046,9
15047,5
15048,4
15049,13
15050,11
15051,8
15052,6
15053,8
15054,5
15055,3
15056,4
15057,5
15058,8
15059,7
15060,4
15061,4
15062,9
15063,6
15064,7
15065,4
15066,2
15067,5
15068,5
15069,7
15070,10
15071,7
15072,4
15073,6
15074,8
15075,6
15076,5
15077,7
15078,5
15079,13
15080,5
15081,9
15082,7
15083,9
15084,7
15085,9
15086,6
15087,5
15088,6
15089,5
15090,9
15091,5
15092,5
15093,8
15094,2
15095,4
15096,4
15097,6
15098,7
15099,12
15100,7
15101,3
15102,3
15103,5
15104,6
15105,9
15106,8
15107,6
15108,4
15109,6
15110,9
15111,5
15112,12
15113,6
15114,8
15115,8
15116,3
15117,5
15118,11
15119,6
15120,6
15121,6
15122,4
15123,6
15124,8
15125,10
15126,6
15127,6
15128,6
15129,5
15130,4
15131,5
15132,5
15133,8
15134,2
15135,8
15136,6
15137,6
15138,3
15139,5
15140,6
15141,6
15142,2
15143,2
15144,4
15145,10
15146,6
15147,9
15148,5
15149,6
15150,6
15151,7
15152,5
15153,7
15154,3
15155,6
15156,6
15157,2
15158,7
15159,7
15160,4
15161,7
15162,3
15163,3
15164,7
15165,7
15166,6
15167,13
15168,7
15169,5
15170,8
15171,3
15172,3
15173,5
15174,7
15175,5
15176,6
15177,5
15178,5
15179,14
15180,5
15181,4
15182,8
15183,5
15184,6
15185,7
15186,5
15187,4
15188,6
15189,9
15190,6
15191,4
15192,6
15193,9
15194,6
15195,13
15196,9
15197,5
15198,7
15199,6
15200,9
15201,5
15202,7
15203,7
15204,9
15205,7
15206,3
15207,7
15208,8
15209,5
15210,7
15211,3
15212,6
15213,8
15214,6
15215,5
15216,5
15217,5
15218,5
15219,6
15220,5
15221,8
15222,7
15223,3
15224,7
15225,3
15226,5
15227,14
15228,5
15229,9
15230,4
15231,8
15232,7
15233,2
15234,3
15235,7
15236,5
15237,5
15238,8
15239,5
15240,8
15241,6
15242,8
15243,17
15244,8
15245,2
15246,7
15247,6
15248,8
15249,10
15250,5
15251,5
15252,7
15253,7
15254,6
15255,5
15256,8
15257,7
15258,4
15259,5
15260,8
15261,3
15262,9
15263,3
15264,6
15265,5
15266,8
15267,7
15268,9
15269,3
15270,5
15271,15
15272,5
15273,9
15274,4
15275,4
15276,3
15277,7
15278,4
15279,5
15280,3
15281,6
15282,6
15283,4
15284,6
15285,4
15286,6
15287,8
15288,5
15289,6
15290,8
15291,7
15292,7
15293,6
15294,12
15295,6
15296,5
15297,6
15298,3
15299,7
15300,5
15301,6
15302,5
15303,8
15304,5
15305,10
15306,5
15307,6
15308,7
15309,5
15310,7
15311,6
15312,9
15313,3
15314,7
15315,6
15316,2
15317,5
15318,7
15319,8
15320,4
15321,8
15322,6
15323,7
15324,9
15325,3
15326,4
15327,4
15328,6
15329,3
15330,5
15331,9
15332,22
15333,9
15334,3
15335,7
15336,7
15337,7
15338,5
15339,7
15340,5
15341,16
15342,7
15343,5
15344,8
15345,6
15346,6
15347,7
15348,9
15349,5
15350,5
15351,6
15352,5
15353,8
15354,5
15355,11
15356,6
15357,11
15358,6
15359,8
15360,6
15361,10
15362,6
15363,7
15364,3
15365,3
15366,3
15367,7
15368,4
15369,4
15370,4
15371,5
15372,10
15373,5
15374,9
15375,7
15376,9
15377,7
15378,6
15379,7
15380,9
15381,4
15382,2
15383,9
15384,5
15385,5
15386,15
15387,8
15388,2
15389,6
15390,6
15391,3
15392,3
15393,10
15394,4
15395,6
15396,8
15397,7
15398,4
15399,7
15400,7
15401,3
15402,5
15403,5
15404,3
15405,9
15406,6
15407,6
15408,5
15409,7
15410,3
15411,8
15412,4
15413,9
15414,6
15415,7
15416,5
15417,4
15418,13
15419,6
15420,3
15421,8
15422,4
15423,6
15424,10
15425,8
15426,7
15427,8
15428,5
15429,8
15430,6
15431,8
15432,9
15433,6
15434,5
15435,8
15436,5
15437,8
15438,8
15439,7
15440,2
15441,7
15442,6
15443,5
15444,6
15445,7
15446,4
15447,5
15448,7
15449,9
15450,7
15451,12
15452,6
15453,9
15454,6
15455,4
15456,4
15457,9
15458,7
15459,7
15460,6
15461,4
15462,8
15463,8
15464,4
15465,6
15466,7
15467,7
15468,8
15469,3
15470,10
15471,6
15472,6
15473,11
15474,5
15475,7
15476,6
15477,3
15478,6
15479,7
15480,9
15481,8
15482,8
15483,10
15484,6
15485,7
15486,7
15487,8
15488,3
15489,4
15490,7
15491,13
15492,11
15493,6
15494,10
15495,4
15496,3
15497,6
15498,8
15499,8
15500,4
15501,5
15502,6
15503,10
15504,3
15505,4
15506,3
15507,7
15508,10
15509,5
15510,4
15511,3
15512,7
15513,5
15514,7
15515,10
15516,5
15517,3
15518,6
15519,5
15520,6
15521,8
15522,7
15523,7
15524,8
15525,10
15526,8
15527,5
15528,3
15529,7
15530,11
15531,7
15532,4
15533,7
15534,5
15535,7
15536,8
15537,7
15538,7
15539,7
15540,6
15541,8
15542,18
15543,6
15544,7
15545,4
15546,6
15547,5
15548,7
15549,9
15550,5
15551,6
15552,7
15553,6
15554,6
15555,5
15556,9
15557,6
15558,7
15559,5
15560,5
15561,5
15562,9
15563,6
15564,5
15565,6
15566,8
15567,5
15568,4
15569,6
15570,4
15571,8
15572,9
15573,9
15574,7
15575,5
15576,4
15577,2
15578,9
15579,5
15580,8
15581,7
15582,9
15583,5
15584,5
15585,6
15586,6
15587,9
15588,8
15589,7
15590,2
15591,9
15592,6
15593,3
15594,5
15595,6
15596,4
15597,6
15598,2
15599,7
15600,5
15601,12
15602,5
15603,5
15604,9
15605,6
15606,3
15607,6
15608,7
15609,5
15610,11
15611,6
15612,7
15613,8
15614,5
15615,6
15616,7
15617,7
15618,14
15619,8
15620,10
15621,6
15622,8
15623,9
15624,4
15625,8
15626,6
15627,6
15628,6
15629,7
15630,5
15631,1
15632,3
15633,5
15634,11
15635,5
15636,4
15637,13
15638,8
15639,3
15640,5
15641,7
15642,4
15643,10
15644,7
15645,3
15646,6
15647,8
15648,3
15649,9
15650,8
15651,5
15652,4
15653,9
15654,7
15655,8
15656,6
15657,6
15658,5
15659,8
15660,6
15661,5
15662,7
15663,6
15664,9
15665,5
15666,7
15667,4
15668,7
15669,2
15670,6
15671,3
15672,10
15673,12
15674,6
15675,4
15676,5
15677,9
15678,6
15679,3
15680,5
15681,6
15682,7
15683,9
15684,9
15685,5
15686,4
15687,7
15688,4
15689,8
15690,4
15691,7
15692,6
15693,8
15694,4
15695,6
15696,7
15697,6
15698,12
15699,9
15700,6
15701,6
15702,12
15703,10
15704,6
15705,7
15706,16
15707,6
15708,7
15709,6
15710,4
15711,8
15712,8
15713,6
15714,7
15715,7
15716,4
15717,4
15718,8
15719,8
15720,4
15721,7
15722,8
15723,8
15724,7
15725,5
15726,7
15727,6
15728,5
15729,6
15730,4
15731,7
15732,1
15733,5
15734,6
15735,4
15736,6
15737,6
15738,10
15739,9
15740,8
15741,6
15742,6
15743,8
15744,5
15745,5
15746,11
15747,3
15748,4
15749,9
15750,7
15751,8
15752,8
15753,3
15754,5
15755,4
15756,5
15757,5
15758,7
15759,8
15760,5
15761,6
15762,7
15763,4
15764,4
15765,6
15766,3
15767,6
15768,10
15769,7
15770,7
15771,6
15772,7
15773,5
15774,3
15775,9
15776,5
15777,6
15778,6
15779,7
15780,7
15781,3
15782,9
15783,7
15784,9
15785,8
15786,4
15787,2
15788,3
15789,7
15790,8
15791,9
15792,4
15793,6
15794,6
15795,6
15796,4
15797,8
15798,3
15799,2
15800,4
15801,7
15802,7
15803,7
15804,5
15805,8
15806,10
15807,4
15808,7
15809,6
15810,9
15811,5
15812,8
15813,8
15814,6
15815,3
15816,7
15817,6
15818,11
15819,3
15820,6
15821,8
15822,10
15823,12
15824,5
15825,4
15826,6
15827,9
15828,6
15829,4
15830,5
15831,9
15832,9
15833,6
15834,6
15835,6
15836,8
15837,7
15838,8
15839,8
15840,9
15841,7
15842,4
15843,8
15844,8
15845,5
15846,5
15847,5
15848,5
15849,5
15850,3
15851,4
15852,4
15853,9
15854,7
15855,6
15856,10
15857,5
15858,3
15859,6
15860,7
15861,7
15862,8
15863,8
15864,10
15865,5
15866,5
15867,5
15868,8
15869,4
15870,10
15871,3
15872,6
15873,3
15874,3
15875,7
15876,7
15877,5
15878,8
15879,7
15880,5
15881,5
15882,6
15883,5
15884,5
15885,5
15886,22
15887,4
15888,6
15889,5
15890,6
15891,10
15892,6
15893,3
15894,11
15895,5
15896,7
15897,7
15898,6
15899,3
15900,2
15901,7
15902,6
15903,6
15904,4
15905,7
15906,6
15907,5
15908,3
15909,4
15910,11
15911,4
15912,6
15913,4
15914,8
15915,4
15916,3
15917,6
15918,7
15919,4
15920,8
15921,8
15922,7
15923,5
15924,3
15925,6
15926,6
15927,8
15928,14
15929,3
15930,8
15931,9
15932,8
15933,6
15934,3
15935,5
15936,6
15937,9
15938,10
15939,8
15940,8
15941,7
15942,6
15943,7
15944,7
15945,1
15946,5
15947,4
15948,4
15949,10
15950,7
15951,5
15952,4
15953,7
15954,4
15955,5
15956,6
15957,7
15958,14
15959,9
15960,7
15961,6
15962,5
15963,10
15964,3
15965,7
15966,9
15967,7
15968,4
15969,7
15970,5
15971,4
15972,8
15973,8
15974,7
15975,12
15976,4
15977,10
15978,2
15979,8
15980,5
15981,10
15982,9
15983,6
15984,4
15985,6
15986,4
15987,7
15988,5
15989,2
15990,6
15991,13
15992,4
15993,5
15994,5
15995,5
15996,7
15997,12
15998,9
15999,7
16000,9
16001,6
16002,6
16003,8
16004,8
16005,10
16006,3
16007,5
16008,5
16009,3
16010,5
16011,8
16012,5
16013,6
16014,8
16015,3
16016,6
16017,7
16018,8
16019,5
16020,6
16021,7
16022,2
16023,8
16024,9
16025,7
16026,9
16027,5
16028,5
16029,10
16030,7
16031,17
16032,10
16033,7
16034,11
16035,6
16036,8
16037,4
16038,2
16039,9
16040,5
16041,7
16042,7
16043,3
16044,3
16045,9
16046,7
16047,6
16048,7
16049,11
16050,5
16051,4
16052,11
16053,7
16054,9
16055,4
16056,5
16057,8
16058,2
16059,7
16060,6
16061,7
16062,8
16063,11
16064,8
16065,6
16066,7
16067,3
16068,5
16069,10
16070,7
16071,2
16072,9
16073,6
16074,6
16075,7
16076,8
16077,5
16078,9
16079,8
16080,4
16081,5
16082,6
16083,7
16084,8
16085,7
16086,6
16087,7
16088,6
16089,11
16090,6
16091,7
16092,7
16093,6
16094,3
16095,8
16096,1
16097,8
16098,6
16099,7
16100,6
16101,7
16102,8
16103,7
16104,7
16105,8
16106,10
16107,2
16108,5
16109,7
16110,7
16111,8
16112,5
16113,4
16114,14
16115,4
16116,5
16117,6
16118,7
16119,5
16120,9
16121,8
16122,5
16123,6
16124,7
16125,5
16126,5
16127,9
16128,5
16129,6
16130,7
16131,9
16132,4
16133,2
16134,7
16135,6
16136,7
16137,17
16138,6
16139,8
16140,5
16141,4
16142,3
16143,5
16144,7
16145,10
16146,5
16147,3
16148,8
16149,7
16150,4
16151,11
16152,7
16153,5
16154,9
16155,11
16156,7
16157,2
16158,5
16159,7
16160,4
16161,10
16162,9
16163,4
16164,9
16165,3
16166,6
16167,7
16168,8
16169,9
16170,5
16171,5
16172,7
16173,7
16174,2
16175,7
16176,7
16177,7
16178,10
16179,11
16180,6
16181,5
16182,7
16183,7
16184,8
16185,10
16186,6
16187,12
16188,7
16189,3
16190,5
16191,6
16192,7
16193,9
16194,7
16195,6
16196,4
16197,11
16198,3
16199,7
16200,3
16201,5
16202,4
16203,2
16204,8
16205,3
16206,8
16207,8
16208,7
16209,7
16210,26
16211,12
16212,8
16213,8
16214,6
16215,4
16216,6
16217,7
16218,9
16219,7
16220,9
16221,3
16222,8
16223,5
16224,6
16225,8
16226,4
16227,6
16228,8
16229,10
16230,2
16231,4
16232,8
16233,7
16234,5
16235,5
16236,3
16237,8
16238,6
16239,3
16240,5
16241,8
16242,5
16243,9
16244,8
16245,7
16246,4
16247,10
16248,7
16249,7
16250,5
16251,8
16252,3
16253,2
16254,8
16255,5
16256,7
16257,9
16258,6
16259,9
16260,3
16261,9
16262,7
16263,10
16264,6
16265,6
16266,3
16267,6
16268,7
16269,9
16270,7
16271,5
16272,7
16273,7
16274,9
16275,5
16276,7
16277,8
16278,5
16279,6
16280,7
16281,3
16282,5
16283,5
16284,11
16285,10
16286,7
16287,6
16288,6
16289,16
16290,16
16291,6
16292,5
16293,2
16294,10
16295,5
16296,5
16297,6
16298,9
16299,6
16300,7
16301,4
16302,10
16303,5
16304,5
16305,6
16306,9
16307,6
16308,2
16309,5
16310,6
16311,2
16312,7
16313,7
16314,3
16315,7
16316,4
16317,9
16318,6
16319,6
16320,4
16321,4
16322,1
16323,6
16324,9
16325,6
16326,8
16327,8
16328,8
16329,8
16330,7
16331,7
16332,4
16333,7
16334,7
16335,5
16336,5
16337,7
16338,4
16339,8
16340,6
16341,7
16342,7
16343,4
16344,5
16345,5
16346,4
16347,6
16348,3
16349,11
16350,4
16351,5
16352,3
16353,8
16354,7
16355,4
16356,13
16357,3
16358,9
16359,7
16360,5
16361,3
16362,7
16363,5
16364,6
16365,1
16366,7
16367,7
16368,8
16369,4
16370,7
16371,3
16372,7
16373,7
16374,7
16375,8
16376,6
16377,6
16378,6
16379,8
16380,5
16381,6
16382,6
16383,6
16384,6
16385,9
16386,4
16387,3
16388,5
16389,5
16390,12
16391,5
16392,8
16393,9
16394,5
16395,9
16396,6
16397,3
16398,15
16399,2
16400,8
16401,3
16402,7
16403,9
16404,6
16405,7
16406,7
16407,8
16408,4
16409,9
16410,7
16411,5
16412,7
16413,13
16414,7
16415,7
16416,3
16417,17
16418,7
16419,7
16420,3
16421,3
16422,6
16423,7
16424,7
16425,7
16426,7
16427,7
16428,4
16429,10
16430,5
16431,7
16432,6
16433,4
16434,12
16435,6
16436,4
16437,5
16438,6
16439,6
16440,6
16441,9
16442,4
16443,4
16444,5
16445,6
16446,8
16447,10
16448,18
16449,9
16450,6
16451,7
16452,8
16453,8
16454,11
16455,7
16456,6
16457,4
16458,8
16459,8
16460,7
16461,5
16462,7
16463,5
16464,4
16465,9
16466,7
16467,4
16468,10
16469,8
16470,8
16471,4
16472,5
16473,6
16474,8
16475,3
16476,6
16477,3
16478,4
16479,7
16480,9
16481,7
16482,7
16483,5
16484,8
16485,4
16486,5
16487,6
16488,2
16489,5
16490,4
16491,6
16492,8
16493,4
16494,9
16495,6
16496,8
16497,6
16498,7
16499,6
16500,9
16501,7
16502,9
16503,2
16504,9
16505,2
16506,6
16507,7
16508,8
16509,7
16510,4
16511,8
16512,3
16513,6
16514,8
16515,4
16516,7
16517,7
16518,6
16519,14
16520,7
16521,4
16522,16
16523,7
16524,6
16525,6
16526,9
16527,2
16528,3
16529,6
16530,9
16531,10
16532,7
16533,6
16534,11
16535,12
16536,4
16537,4
16538,7
16539,5
16540,6
16541,4
16542,7
16543,4
16544,8
16545,6
16546,8
16547,6
16548,3
16549,8
16550,5
16551,16
16552,8
16553,6
16554,9
16555,5
16556,6
16557,7
16558,7
16559,3
16560,11
16561,4
16562,7
16563,7
16564,3
16565,2
16566,10
16567,6
16568,7
16569,6
16570,9
16571,9
16572,2
16573,6
16574,10
16575,6
16576,6
16577,2
16578,8
16579,3
16580,9
16581,6
16582,5
16583,7
16584,5
16585,6
16586,9
16587,7
16588,5
16589,6
16590,9
16591,4
16592,8
16593,6
16594,15
16595,4
16596,8
16597,8
16598,7
16599,6
16600,6
16601,8
16602,7
16603,6
16604,5
16605,7
16606,4
16607,4
16608,3
16609,7
16610,6
16611,7
16612,4
16613,4
16614,4
16615,4
16616,8
16617,7
16618,6
16619,10
16620,3
16621,7
16622,7
16623,7
16624,7
16625,9
16626,3
16627,12
16628,5
16629,4
16630,8
16631,4
16632,5
16633,7
16634,4
16635,6
16636,9
16637,8
16638,9
16639,6
16640,7
16641,10
16642,5
16643,4
16644,4
16645,2
16646,8
16647,5
16648,4
16649,8
16650,14
16651,2
16652,1
16653,4
16654,8
16655,3
16656,6
16657,7
16658,5
16659,10
16660,5
16661,13
16662,2
16663,6
16664,4
16665,7
16666,2
16667,9
16668,7
16669,8
16670,5
16671,4
16672,13
16673,2
16674,5
16675,3
16676,6
16677,6
16678,5
16679,7
16680,2
16681,5
16682,4
16683,3
16684,5
16685,6
16686,14
16687,5
16688,7
16689,7
16690,3
16691,7
16692,5
16693,6
16694,8
16695,4
16696,6
16697,7
16698,3
16699,6
16700,5
16701,9
16702,4
16703,7
16704,7
16705,7
16706,8
16707,5
16708,5
16709,4
16710,4
16711,9
16712,3
16713,4
16714,8
16715,7
16716,7
16717,5
16718,3
16719,3
16720,7
16721,7
16722,6
16723,8
16724,4
16725,6
16726,6
16727,10
16728,5
16729,5
16730,6
16731,5
16732,6
16733,4
16734,9
16735,7
16736,7
16737,8
16738,6
16739,6
16740,8
16741,6
16742,5
16743,8
16744,6
16745,7
16746,5
16747,7
16748,6
16749,7
16750,4
16751,7
16752,8
16753,8
16754,7
16755,3
16756,11
16757,5
16758,7
16759,7
16760,9
16761,8
16762,7
16763,9
16764,7
16765,4
16766,9
16767,8
16768,7
16769,9
16770,9
16771,3
16772,6
16773,7
16774,4
16775,6
16776,6
16777,4
16778,3
16779,5
16780,6
16781,7
16782,4
16783,2
16784,4
16785,8
16786,7
16787,6
16788,6
16789,11
16790,4
16791,2
16792,15
16793,5
16794,5
16795,6
16796,9
16797,8
16798,8
16799,5
16800,3
16801,7
16802,8
16803,6
16804,3
16805,2
16806,4
16807,6
16808,4
16809,5
16810,7
16811,6
16812,21
16813,8
16814,6
16815,7
16816,6
16817,5
16818,6
16819,2
16820,6
16821,8
16822,7
16823,7
16824,3
16825,11
16826,7
16827,6
16828,7
16829,8
16830,8
16831,7
16832,3
16833,7
16834,6
16835,7
16836,7
16837,3
16838,3
16839,5
16840,6
16841,9
16842,5
16843,3
16844,6
16845,6
16846,7
16847,3
16848,7
16849,8
16850,3
16851,7
16852,5
16853,7
16854,6
16855,9
16856,4
16857,8
16858,3
16859,12
16860,9
16861,5
16862,6
16863,4
16864,11
16865,11
16866,9
16867,6
16868,4
16869,3
16870,10
16871,3
16872,4
16873,11
16874,5
16875,5
16876,9
16877,4
16878,4
16879,4
16880,9
16881,5
16882,5
16883,1
16884,5
16885,3
16886,6
16887,10
16888,6
16889,7
16890,10
16891,3
16892,7
16893,5
16894,9
16895,6
16896,6
16897,11
16898,7
16899,7
16900,6
16901,9
16902,8
16903,9
16904,7
16905,5
16906,14
16907,6
16908,23
16909,6
16910,8
16911,6
16912,7
16913,7
16914,4
16915,4
16916,9
16917,8
16918,3
16919,9
16920,3
16921,3
16922,4
16923,6
16924,4
16925,6
16926,2
16927,3
16928,9
16929,4
16930,6
16931,9
16932,9
16933,5
16934,10
16935,5
16936,3
16937,7
16938,7
16939,5
16940,8
16941,9
16942,5
16943,4
16944,7
16945,5
16946,8
16947,4
16948,3
16949,8
16950,6
16951,5
16952,3
16953,10
16954,6
16955,5
16956,9
16957,7
16958,8
16959,6
16960,6
16961,6
16962,7
16963,5
16964,4
16965,9
16966,11
16967,5
16968,7
16969,4
16970,16
16971,4
16972,7
16973,6
16974,3
16975,5
16976,8
16977,8
16978,8
16979,7
16980,7
16981,5
16982,5
16983,7
16984,5
16985,5
16986,5
16987,5
16988,8
16989,9
